

0939992;1;0;Best Director;Kitty Foyle
0939992;1;0;Best Director;Goodbye, Mr. Chips

0899581;1;0;Best Writing, Story and Screenplay Based on Material Not Previously Published or Produced;La caduta degli dei (Götterdämmerung)



0001104;1;0;Best Picture;The Green Mile
0001104;Best Writing, Screenplay Based on Material Previously Produced or Published;The Green Mile
0001104;1;0;Best Writing, Screenplay Based on Material Previously Produced or Published;The Shawshank Redemption

0000500;1;0;Best Motion Picture of the Year;Boyhood
0000500;Best Achievement in Directing;Boyhood
0000500;Best Writing, Original Screenplay;Boyhood
0000500;1;0;Best Writing, Adapted Screenplay;Before Midnight
0000500;1;0;Best Writing, Adapted Screenplay;Before Sunset

0000709;1;1;Best Director;Forrest Gump
0000709;1;0;Best Writing, Screenplay Written Directly for the Screen;Back to the Future



0000591;1;1;Best Director;The Pianist
0000591;1;0;Best Picture;The Pianist
0000591;1;0;Best Director;Tess
0000591;1;0;Best Director;Chinatown
0000591;1;0;Best Writing, Screenplay Based on Material from Another Medium;Rosemary's Baby



0000116;1;0;Best Motion Picture of the Year;Avatar
0000116;Best Achievement in Directing;Avatar
0000116;Best Achievement in Film Editing;Avatar
0000116;1;1;Best Picture;Titanic
0000116;Best Director;Titanic
0000116;Best Film Editing;Titanic

0000076;1;0;Best Director;La nuit américaine
0000076;Best Writing, Original Screenplay;La nuit américaine
0000076;1;0;Best Writing, Story and Screenplay - Written Directly for the Screen;Les quatre cents coups

0001232;1;0;Best Director;The People vs. Larry Flynt
0001232;1;1;Best Director;Amadeus
0001232;1;1;Best Director;One Flew Over the Cuckoo's Nest

0003836;1;0;Best Writing, Original Screenplay;One of Our Aircraft Is Missing



0001120;1;0;Best Actor in a Supporting Role;A Farewell to Arms


0000581;1;0;Best Director;Sleuth
0000581;1;0;Best Writing, Story and Screenplay;The Barefoot Contessa
0000581;1;0;Best Director;5 Fingers
0000581;1;1;Best Director;All About Eve
0000581;Best Writing, Screenplay;All About Eve
0000581;1;0;Best Writing, Story and Screenplay;No Way Out
0000581;1;1;Best Director;A Letter to Three Wives
0000581;Best Writing, Screenplay;A Letter to Three Wives
0000581;1;0;Best Picture;The Philadelphia Story
0000581;1;0;Best Writing, Adaptation;Skippy


0920074;1;0;Best Director;The High and the Mighty
0920074;1;0;Best Director;Battleground
0920074;1;1;Best Writing, Original Story;A Star Is Born
0920074;1;0;Best Director;A Star Is Born


1410815;1;0;Best Writing, Original Screenplay;Jodaeiye Nader az Simin


0564970;1;0;Best Music, Original Song;An Affair to Remember
0564970;1;0;Best Writing, Motion Picture Story;My Son John
0564970;1;0;Best Director;The Bells of St. Mary's
0564970;1;1;Best Director;Going My Way
0564970;Best Writing, Original Story;Going My Way
0564970;1;0;Best Writing, Original Story;My Favorite Wife
0564970;1;0;Best Writing, Original Story;Love Affair
0564970;1;1;Best Director;The Awful Truth


0003593;1;0;Best Director;Julia
0003593;1;1;Best Picture;A Man for All Seasons
0003593;Best Director;A Man for All Seasons
0003593;1;0;Best Picture;The Sundowners
